ticker,date,open,high,low,close,volume,source_id,source_url
005930,20190222,46500.0,47200.0,45450.0,47150.0,42021624.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190228,47400.0,47550.0,45100.0,45100.0,47084795.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190308,46000.0,46100.0,43400.0,43800.0,52520306.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190315,44400.0,44950.0,43550.0,44200.0,65111052.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190322,43950.0,47000.0,43100.0,46550.0,59318608.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190329,45300.0,45700.0,44200.0,44650.0,46310639.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190405,45200.0,47550.0,44850.0,46850.0,50475894.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190412,47250.0,47250.0,46000.0,46850.0,48637000.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190419,47150.0,47600.0,45250.0,45300.0,43266015.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190426,45400.0,45900.0,43800.0,44850.0,46835737.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190503,45150.0,46300.0,45100.0,45300.0,35086832.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190510,45250.0,45300.0,42450.0,42900.0,60022891.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190517,42500.0,43200.0,40850.0,41200.0,53914773.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
